,time,pstate1,pstate2,pstate3,se1,se2,se3
182,187.0,0.011855830523412924,0.016203908075075782,0.9719402614015114,0.0022901948982469032,0.0029435060544251695,0.0036727973871748536
183,188.0,0.01150280129902664,0.016203908075075782,0.9722932906258976,0.0022519376983986365,0.0029435060544251695,0.003650776779557485
184,190.0,0.010300825176767172,0.01568721828126406,0.9740119565419688,0.0021241640122867575,0.002908055757189729,0.0035476636556124527
185,191.0,0.009241305406811463,0.01568721828126406,0.9750714763119245,0.001993660298505638,0.002908055757189729,0.0034767678625811024
186,192.0,0.008155860311125408,0.01568721828126406,0.9761569214076106,0.0018547749630288097,0.002908055757189729,0.003404963446261812
187,193.0,0.006899909490091427,0.015698020047453524,0.9774020704624551,0.0016986069067767243,0.002909344539809041,0.003325676450303869
188,194.0,0.0054825274934023616,0.015730102022903317,0.9787873704836944,0.0015118334178044171,0.002914224976537484,0.003243750320939061
189,195.0,0.0037307781092662186,0.01625356287555645,0.9800156590151774,0.00120464458507963,0.0029370671517818525,0.003157621295052465
190,196.0,0.003017318378448823,0.015197091807754422,0.9817855898137968,0.0010613034777779394,0.002864647405059403,0.0030416586598037473
191,197.0,0.0018401407280514068,0.015279754145581621,0.982880105126367,0.0008264279458450849,0.002881029273542787,0.002990889734919409
192,198.0,0.0012899861255148094,0.015279674364585908,0.9834303395098993,0.000698232364472461,0.0028861623436857776,0.002962157312121059
193,199.0,0.000934125320818653,0.014729442854021748,0.9843364318251596,0.0005692886137896182,0.0028507343742235577,0.002901844192356842
194,200.0,0.0005475879211769484,0.01416301999329581,0.9852893920855272,0.0004048911831023818,0.0028123811534828858,0.0028383924649220413
195,201.0,0.0005475879211769484,0.012392961303705492,0.9870594507751176,0.0004048911831023818,0.002669533154010154,0.0026973153349067643
196,202.0,0.0005475879211769484,0.011802941740508716,0.9876494703383144,0.0004048911831023818,0.0026245346864333663,0.0026529212798140295
197,203.0,0.0005475879211769484,0.010568435165784444,0.9888839769130386,0.0004048911831023818,0.002516688207519575,0.0025465675347274264
198,204.0,0.0005475879211769484,0.009342335183764905,0.9901100768950581,0.0004048911831023818,0.0023918181619813567,0.0024235404702603745
199,205.0,0.0005475879211769484,0.006908881063981068,0.9925435310148419,0.0004048911831023818,0.0020453840273862993,0.0020830897493875735
200,206.0,0.0005475879211769484,0.006318816135899238,0.9931335959429237,0.0004048911831023818,0.001965276740876267,0.00200466606897036
201,207.0,0.0005475879211769484,0.005735149591516681,0.9937172624873063,0.0004048911831023818,0.0018777929588029657,0.0019191608615710333
202,209.0,0.0005475879211769484,0.005158373828160563,0.9942940382506624,0.0004048911831023818,0.0017825824488475902,0.0018262975091368646
203,213.0,0.0005475879211769484,0.004581598064804443,0.9948708140140186,0.0004048911831023818,0.00168070691690878,0.0017272025167793818
204,214.0,0.0005475879211769484,0.002876470070105829,0.9965759420087171,0.0004048911831023818,0.0012532620149119536,0.0013157353357987278
205,217.0,0.0005475879211769484,0.002345073267372434,0.9971073388114505,0.0004048911831023818,0.00112064278750136,0.0011903655421119641
206,233.0,0.0005475879211769484,0.0018274460549021934,0.9976249660239208,0.0004048911831023818,0.0009709014534733364,0.0010509039384906864
207,235.0,0.0005475879211769484,0.0013098188424319514,0.9981425932363911,0.0004048911831023818,0.0007982412813075863,0.0008941801762911563
208,236.0,0.0005475879211769484,0.0008151409470669652,0.998637271131756,0.0004048911831023818,0.0005915344629952795,0.0007161523472408568
209,238.0,0.0005475879211769484,-0.00010841930811815173,0.9995608313869412,0.0004048911831023818,0.00011931333169245378,0.00042225859009588715
