,time,pstate1,pstate2,pstate3,se1,se2,se3
139,164.0,0.018675367042125822,0.009337683521062911,0.971986949436811,0.006597030046457047,0.004762058259496205,0.007907643119227304
140,167.0,0.015562805868438188,0.012450244694750544,0.971986949436811,0.006078699290567206,0.005477473524305578,0.007907643119227304
141,172.0,0.012450244694750548,0.015562805868438185,0.971986949436811,0.005463398041517531,0.006066019041820697,0.007907643119227304
142,173.0,0.009337683521062914,0.014784665575016273,0.9758776509039205,0.004715869465035374,0.006395570804187769,0.007818093134561582
143,190.0,0.006225122347375275,0.014784665575016273,0.9789902120776082,0.0037669593910562684,0.006395570804187769,0.007331202401876328
144,194.0,0.0031125611736876374,0.014784665575016273,0.9821027732512958,0.0024432570532904826,0.006395570804187769,0.006797017050578014
145,195.0,0.0031125611736876374,0.011088499181262205,0.9857989396450498,0.0024432570532904826,0.005540108004899721,0.006013090646158538
146,205.0,0.0031125611736876374,0.00739233278750813,0.9894951060388039,0.0024432570532904826,0.004439942077513617,0.005034470737141824
147,213.0,0.0031125611736876374,0.0036961663937540713,0.9931912724325579,0.0024432570532904826,0.002888543389928259,0.0037609626966317727
148,214.0,0.0031125611736876374,0.0,0.9968874388263119,0.0024432570532904826,0.0,0.00244325705329046
